"_raw",host,index,source,sourcetype
"{""namespace"": ""auth"", ""users"": {""shell"": ""/sbin/nologin"", ""sid"": {""id"": ""SID:S-1-22-1-15""}, ""dn"": null, ""id"": ""insightiq"", ""password_expires"": true, ""member_of"": null, ""enabled"": false, ""generated_gid"": false, ""password_expired"": false, ""password_expiry"": null, ""provider"": ""lsa-file-provider:System"", ""generated_upn"": true, ""user_can_change_password"": false, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:15""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": null, ""gid"": {""id"": ""GID:15""}, ""gecos"": ""InsightIQ User"", ""email"": """", ""primary_group_sid"": {""id"": ""SID:S-1-22-2-15""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:15""}, ""prompt_password_change"": false, ""expired"": false, ""sam_account_name"": ""insightiq"", ""domain"": ""UNIX_USERS"", ""upn"": ""insightiq@UNIX_USERS"", ""uid"": {""id"": ""UID:15""}, ""password_last_set"": null, ""home_directory"": ""/ifs/home/insightiq"", ""name"": ""insightiq"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/usr/sbin/nologin"", ""sid"": {""id"": ""SID:S-1-22-1-65534""}, ""dn"": null, ""id"": ""nobody"", ""password_expires"": true, ""member_of"": null, ""enabled"": false, ""generated_gid"": false, ""password_expired"": false, ""password_expiry"": null, ""provider"": ""lsa-file-provider:System"", ""generated_upn"": true, ""user_can_change_password"": false, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:65534""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": null, ""gid"": {""id"": ""GID:65534""}, ""gecos"": ""Unprivileged user"", ""email"": """", ""primary_group_sid"": {""id"": ""SID:S-1-22-2-65534""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:65534""}, ""prompt_password_change"": false, ""expired"": false, ""sam_account_name"": ""nobody"", ""domain"": ""UNIX_USERS"", ""upn"": ""nobody@UNIX_USERS"", ""uid"": {""id"": ""UID:65534""}, ""password_last_set"": null, ""home_directory"": ""/nonexistent"", ""name"": ""nobody"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/usr/sbin/nologin"", ""sid"": {""id"": ""SID:S-1-22-1-80""}, ""dn"": null, ""id"": ""www"", ""password_expires"": true, ""member_of"": null, ""enabled"": false, ""generated_gid"": false, ""password_expired"": false, ""password_expiry"": null, ""provider"": ""lsa-file-provider:System"", ""generated_upn"": true, ""user_can_change_password"": false, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:80""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": null, ""gid"": {""id"": ""GID:80""}, ""gecos"": ""World Wide Web Owner"", ""email"": """", ""primary_group_sid"": {""id"": ""SID:S-1-22-2-80""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:80""}, ""prompt_password_change"": false, ""expired"": false, ""sam_account_name"": ""www"", ""domain"": ""UNIX_USERS"", ""upn"": ""www@UNIX_USERS"", ""uid"": {""id"": ""UID:80""}, ""password_last_set"": null, ""home_directory"": ""/nonexistent"", ""name"": ""www"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/usr/sbin/nologin"", ""sid"": {""id"": ""SID:S-1-22-1-14""}, ""dn"": null, ""id"": ""ftp"", ""password_expires"": true, ""member_of"": null, ""enabled"": false, ""generated_gid"": false, ""password_expired"": false, ""password_expiry"": null, ""provider"": ""lsa-file-provider:System"", ""generated_upn"": true, ""user_can_change_password"": false, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:14""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": null, ""gid"": {""id"": ""GID:5""}, ""gecos"": ""Anonymous Ftp"", ""email"": """", ""primary_group_sid"": {""id"": ""SID:S-1-22-2-5""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:5""}, ""prompt_password_change"": false, ""expired"": false, ""sam_account_name"": ""ftp"", ""domain"": ""UNIX_USERS"", ""upn"": ""ftp@UNIX_USERS"", ""uid"": {""id"": ""UID:14""}, ""password_last_set"": null, ""home_directory"": ""/ifs/home/ftp"", ""name"": ""ftp"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/sbin/nologin"", ""sid"": {""id"": ""SID:S-1-22-1-11""}, ""dn"": null, ""id"": ""compadmin"", ""password_expires"": true, ""member_of"": null, ""enabled"": true, ""generated_gid"": false, ""password_expired"": false, ""password_expiry"": null, ""provider"": ""lsa-file-provider:System"", ""generated_upn"": true, ""user_can_change_password"": false, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:11""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": null, ""gid"": {""id"": ""GID:0""}, ""gecos"": ""Isilon SmartLock Compliance Administrator"", ""email"": """", ""primary_group_sid"": {""id"": ""SID:S-1-22-2-0""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:0""}, ""prompt_password_change"": false, ""expired"": false, ""sam_account_name"": ""compadmin"", ""domain"": ""UNIX_USERS"", ""upn"": ""compadmin@UNIX_USERS"", ""uid"": {""id"": ""UID:11""}, ""password_last_set"": null, ""home_directory"": ""/compadmin"", ""name"": ""compadmin"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/usr/local/bin/zsh"", ""sid"": {""id"": ""SID:S-1-22-1-10""}, ""dn"": null, ""id"": ""admin"", ""password_expires"": true, ""member_of"": null, ""enabled"": true, ""generated_gid"": false, ""password_expired"": false, ""password_expiry"": null, ""provider"": ""lsa-file-provider:System"", ""generated_upn"": true, ""user_can_change_password"": false, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:10""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": null, ""gid"": {""id"": ""GID:10""}, ""gecos"": ""Isilon UI Administrator"", ""email"": """", ""primary_group_sid"": {""id"": ""SID:S-1-22-2-10""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:10""}, ""prompt_password_change"": false, ""expired"": false, ""sam_account_name"": ""admin"", ""domain"": ""UNIX_USERS"", ""upn"": ""admin@UNIX_USERS"", ""uid"": {""id"": ""UID:10""}, ""password_last_set"": null, ""home_directory"": ""/ifs/home/admin"", ""name"": ""admin"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/usr/local/bin/zsh"", ""sid"": {""id"": ""SID:S-1-22-1-0""}, ""dn"": null, ""id"": ""root"", ""password_expires"": true, ""member_of"": null, ""enabled"": true, ""generated_gid"": false, ""password_expired"": false, ""password_expiry"": null, ""provider"": ""lsa-file-provider:System"", ""generated_upn"": true, ""user_can_change_password"": false, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:0""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": null, ""gid"": {""id"": ""GID:0""}, ""gecos"": ""Root"", ""email"": """", ""primary_group_sid"": {""id"": ""SID:S-1-22-2-0""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:0""}, ""prompt_password_change"": false, ""expired"": false, ""sam_account_name"": ""root"", ""domain"": ""UNIX_USERS"", ""upn"": ""root@UNIX_USERS"", ""uid"": {""id"": ""UID:0""}, ""password_last_set"": null, ""home_directory"": ""/root"", ""name"": ""root"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/bin/zsh"", ""sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-1011""}, ""dn"": ""CN=ftpuser1,CN=Users,DC=ISISTL"", ""id"": ""ftpuser1"", ""password_expires"": false, ""member_of"": null, ""enabled"": true, ""generated_gid"": false, ""password_expired"": false, ""password_expiry"": 1474357248, ""provider"": ""lsa-local-provider:System"", ""generated_upn"": true, ""user_can_change_password"": true, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:2006""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": 2419200, ""gid"": {""id"": ""GID:1800""}, ""gecos"": null, ""email"": null, ""primary_group_sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-800""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:1800""}, ""prompt_password_change"": false, ""expired"": false, ""sam_account_name"": ""ftpuser1"", ""domain"": ""ISISTL"", ""upn"": ""ftpuser1@ISISTL"", ""uid"": {""id"": ""UID:2006""}, ""password_last_set"": 1473314605, ""home_directory"": ""/ifs/Temp/providers/User1"", ""name"": ""ftpuser1"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/bin/zsh"", ""sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-1010""}, ""dn"": ""CN=rexray,CN=Users,DC=ISISTL"", ""id"": ""rexray"", ""password_expires"": false, ""member_of"": null, ""enabled"": true, ""generated_gid"": false, ""password_expired"": false, ""password_expiry"": 1474357248, ""provider"": ""lsa-local-provider:System"", ""generated_upn"": true, ""user_can_change_password"": true, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:2005""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": 2419200, ""gid"": {""id"": ""GID:2000""}, ""gecos"": null, ""email"": null, ""primary_group_sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-1009""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:2000""}, ""prompt_password_change"": false, ""expired"": false, ""sam_account_name"": ""rexray"", ""domain"": ""ISISTL"", ""upn"": ""rexray@ISISTL"", ""uid"": {""id"": ""UID:2005""}, ""password_last_set"": 1456019510, ""home_directory"": ""/ifs/home/rexray"", ""name"": ""rexray"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/bin/zsh"", ""sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-1008""}, ""dn"": ""CN=splunkapp,CN=Users,DC=ISISTL"", ""id"": ""splunkapp"", ""password_expires"": false, ""member_of"": null, ""enabled"": true, ""generated_gid"": false, ""password_expired"": false, ""password_expiry"": 1474357248, ""provider"": ""lsa-local-provider:System"", ""generated_upn"": true, ""user_can_change_password"": true, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:2004""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": 2419200, ""gid"": {""id"": ""GID:1800""}, ""gecos"": ""Isilon Splunk App"", ""email"": null, ""primary_group_sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-800""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:1800""}, ""prompt_password_change"": false, ""expired"": false, ""sam_account_name"": ""splunkapp"", ""domain"": ""ISISTL"", ""upn"": ""splunkapp@ISISTL"", ""uid"": {""id"": ""UID:2004""}, ""password_last_set"": 1452732733, ""home_directory"": ""/ifs/home/splunkapp"", ""name"": ""splunkapp"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/bin/zsh"", ""sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-1007""}, ""dn"": ""CN=hadoop,CN=Users,DC=ISISTL"", ""id"": ""hadoop"", ""password_expires"": true, ""member_of"": null, ""enabled"": true, ""generated_gid"": false, ""password_expired"": true, ""password_expiry"": 1474357248, ""provider"": ""lsa-local-provider:System"", ""generated_upn"": true, ""user_can_change_password"": true, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:498""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": 2419200, ""gid"": {""id"": ""GID:489""}, ""gecos"": null, ""email"": null, ""primary_group_sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-1004""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:489""}, ""prompt_password_change"": true, ""expired"": false, ""sam_account_name"": ""hadoop"", ""domain"": ""ISISTL"", ""upn"": ""hadoop@ISISTL"", ""uid"": {""id"": ""UID:498""}, ""password_last_set"": 1435106065, ""home_directory"": ""/ifs/hadoop/user/hadoop"", ""name"": ""hadoop"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/bin/zsh"", ""sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-1006""}, ""dn"": ""CN=hdfs,CN=Users,DC=ISISTL"", ""id"": ""hdfs"", ""password_expires"": true, ""member_of"": null, ""enabled"": true, ""generated_gid"": false, ""password_expired"": true, ""password_expiry"": 1474357248, ""provider"": ""lsa-local-provider:System"", ""generated_upn"": true, ""user_can_change_password"": true, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:501""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": 2419200, ""gid"": {""id"": ""GID:489""}, ""gecos"": null, ""email"": null, ""primary_group_sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-1004""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:489""}, ""prompt_password_change"": true, ""expired"": false, ""sam_account_name"": ""hdfs"", ""domain"": ""ISISTL"", ""upn"": ""hdfs@ISISTL"", ""uid"": {""id"": ""UID:501""}, ""password_last_set"": 1435105981, ""home_directory"": ""/ifs/hadoop/user/hdfs"", ""name"": ""hdfs"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/bin/zsh"", ""sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-1005""}, ""dn"": ""CN=mapred,CN=Users,DC=ISISTL"", ""id"": ""mapred"", ""password_expires"": true, ""member_of"": null, ""enabled"": true, ""generated_gid"": false, ""password_expired"": true, ""password_expiry"": 1474357248, ""provider"": ""lsa-local-provider:System"", ""generated_upn"": true, ""user_can_change_password"": true, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:495""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": 2419200, ""gid"": {""id"": ""GID:489""}, ""gecos"": null, ""email"": null, ""primary_group_sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-1004""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:489""}, ""prompt_password_change"": true, ""expired"": false, ""sam_account_name"": ""mapred"", ""domain"": ""ISISTL"", ""upn"": ""mapred@ISISTL"", ""uid"": {""id"": ""UID:495""}, ""password_last_set"": 1435105758, ""home_directory"": ""/ifs/hadoop/user/mapred"", ""name"": ""mapred"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/bin/zsh"", ""sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-1003""}, ""dn"": ""CN=admin3,CN=Users,DC=ISISTL"", ""id"": ""admin3"", ""password_expires"": false, ""member_of"": null, ""enabled"": true, ""generated_gid"": false, ""password_expired"": false, ""password_expiry"": 1474357248, ""provider"": ""lsa-local-provider:System"", ""generated_upn"": true, ""user_can_change_password"": true, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:2003""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": 2419200, ""gid"": {""id"": ""GID:1800""}, ""gecos"": null, ""email"": null, ""primary_group_sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-800""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:1800""}, ""prompt_password_change"": false, ""expired"": false, ""sam_account_name"": ""admin3"", ""domain"": ""ISISTL"", ""upn"": ""admin3@ISISTL"", ""uid"": {""id"": ""UID:2003""}, ""password_last_set"": 1424007646, ""home_directory"": ""/ifs/home/admin3"", ""name"": ""admin3"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/bin/zsh"", ""sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-1002""}, ""dn"": ""CN=admin2,CN=Users,DC=ISISTL"", ""id"": ""admin2"", ""password_expires"": false, ""member_of"": null, ""enabled"": true, ""generated_gid"": false, ""password_expired"": false, ""password_expiry"": 1474357248, ""provider"": ""lsa-local-provider:System"", ""generated_upn"": true, ""user_can_change_password"": true, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:2002""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": 2419200, ""gid"": {""id"": ""GID:1800""}, ""gecos"": null, ""email"": null, ""primary_group_sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-800""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:1800""}, ""prompt_password_change"": false, ""expired"": false, ""sam_account_name"": ""admin2"", ""domain"": ""ISISTL"", ""upn"": ""admin2@ISISTL"", ""uid"": {""id"": ""UID:2002""}, ""password_last_set"": 1424007604, ""home_directory"": ""/ifs/home/admin2"", ""name"": ""admin2"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/bin/zsh"", ""sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-1001""}, ""dn"": ""CN=admin1,CN=Users,DC=ISISTL"", ""id"": ""admin1"", ""password_expires"": false, ""member_of"": null, ""enabled"": true, ""generated_gid"": false, ""password_expired"": false, ""password_expiry"": 1474357248, ""provider"": ""lsa-local-provider:System"", ""generated_upn"": true, ""user_can_change_password"": true, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:2001""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": 2419200, ""gid"": {""id"": ""GID:10""}, ""gecos"": null, ""email"": null, ""primary_group_sid"": {""id"": ""SID:S-1-22-2-10""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:10""}, ""prompt_password_change"": false, ""expired"": false, ""sam_account_name"": ""admin1"", ""domain"": ""ISISTL"", ""upn"": ""admin1@ISISTL"", ""uid"": {""id"": ""UID:2001""}, ""password_last_set"": 1424006334, ""home_directory"": ""/ifs/home/admin1"", ""name"": ""admin1"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""namespace"": ""auth"", ""users"": {""shell"": ""/sbin/nologin"", ""sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-501""}, ""dn"": ""CN=Guest,CN=Users,DC=ISISTL"", ""id"": ""Guest"", ""password_expires"": true, ""member_of"": null, ""enabled"": true, ""generated_gid"": false, ""password_expired"": true, ""password_expiry"": 1474357248, ""provider"": ""lsa-local-provider:System"", ""generated_upn"": true, ""user_can_change_password"": true, ""locked"": false, ""on_disk_user_identity"": {""id"": ""UID:1501""}, ""expiry"": null, ""type"": ""user"", ""max_password_age"": 2419200, ""gid"": {""id"": ""GID:1800""}, ""gecos"": null, ""email"": null, ""primary_group_sid"": {""id"": ""SID:S-1-5-21-1131143158-977682094-736672650-800""}, ""generated_uid"": false, ""on_disk_group_identity"": {""id"": ""GID:1800""}, ""prompt_password_change"": true, ""expired"": false, ""sam_account_name"": ""Guest"", ""domain"": ""ISISTL"", ""upn"": ""Guest@ISISTL"", ""uid"": {""id"": ""UID:1501""}, ""password_last_set"": 1424006657, ""home_directory"": ""/tmp"", ""name"": ""Guest"", ""dns_domain"": null}, ""node"": ""1.2.246.130"", ""timestamp"": ""2016-09-20 17:43:18""}","splunk-test02",isilon,"isilon://isistl.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""users"": {""home_directory"": ""/ifs/home/steve"", ""locked"": false, ""sam_account_name"": ""steve"", ""id"": ""steve"", ""type"": ""user"", ""max_password_age"": 2419200, ""upn"": ""steve@ISISYD"", ""on_disk_user_identity"": {""id"": ""UID:2001""}, ""gecos"": null, ""primary_group_sid"": {""id"": ""SID:S-1-5-21-565751449-3947415337-395937421-800""}, ""provider"": ""lsa-local-provider:System"", ""dns_domain"": null, ""generated_uid"": false, ""generated_upn"": true, ""shell"": ""/bin/zsh"", ""email"": null, ""prompt_password_change"": false, ""uid"": {""id"": ""UID:2001""}, ""password_expiry"": 1474353649, ""generated_gid"": false, ""dn"": ""CN=steve,CN=Users,DC=ISISYD"", ""member_of"": null, ""user_can_change_password"": true, ""expired"": false, ""gid"": {""id"": ""GID:1800""}, ""password_expired"": false, ""expiry"": null, ""sid"": {""id"": ""SID:S-1-5-21-565751449-3947415337-395937421-1001""}, ""on_disk_group_identity"": {""id"": ""GID:1800""}, ""password_last_set"": 1462474235, ""password_expires"": false, ""name"": ""steve"", ""enabled"": true, ""domain"": ""ISISYD""}, ""namespace"": ""auth"", ""timestamp"": ""2016-09-20 16:43:19"", ""node"": ""1.2.247.40""}","splunk-test02",isilon,"isilon://isisyd.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""users"": {""home_directory"": ""/ifs/home/splunkapp"", ""locked"": false, ""sam_account_name"": ""splunkapp"", ""id"": ""splunkapp"", ""type"": ""user"", ""max_password_age"": 2419200, ""upn"": ""splunkapp@ISISYD"", ""on_disk_user_identity"": {""id"": ""UID:2000""}, ""gecos"": ""splunkapp"", ""primary_group_sid"": {""id"": ""SID:S-1-5-21-565751449-3947415337-395937421-800""}, ""provider"": ""lsa-local-provider:System"", ""dns_domain"": null, ""generated_uid"": false, ""generated_upn"": true, ""shell"": ""/bin/zsh"", ""email"": null, ""prompt_password_change"": false, ""uid"": {""id"": ""UID:2000""}, ""password_expiry"": 1474353649, ""generated_gid"": false, ""dn"": ""CN=splunkapp,CN=Users,DC=ISISYD"", ""member_of"": null, ""user_can_change_password"": true, ""expired"": false, ""gid"": {""id"": ""GID:1800""}, ""password_expired"": false, ""expiry"": null, ""sid"": {""id"": ""SID:S-1-5-21-565751449-3947415337-395937421-1000""}, ""on_disk_group_identity"": {""id"": ""GID:1800""}, ""password_last_set"": 1461212241, ""password_expires"": false, ""name"": ""splunkapp"", ""enabled"": true, ""domain"": ""ISISYD""}, ""namespace"": ""auth"", ""timestamp"": ""2016-09-20 16:43:19"", ""node"": ""1.2.247.40""}","splunk-test02",isilon,"isilon://isisyd.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""users"": {""home_directory"": ""/tmp"", ""locked"": false, ""sam_account_name"": ""Guest"", ""id"": ""Guest"", ""type"": ""user"", ""max_password_age"": 2419200, ""upn"": ""Guest@ISISYD"", ""on_disk_user_identity"": {""id"": ""UID:1501""}, ""gecos"": null, ""primary_group_sid"": {""id"": ""SID:S-1-5-21-565751449-3947415337-395937421-800""}, ""provider"": ""lsa-local-provider:System"", ""dns_domain"": null, ""generated_uid"": false, ""generated_upn"": true, ""shell"": ""/sbin/nologin"", ""email"": null, ""prompt_password_change"": true, ""uid"": {""id"": ""UID:1501""}, ""password_expiry"": 1474353649, ""generated_gid"": false, ""dn"": ""CN=Guest,CN=Users,DC=ISISYD"", ""member_of"": null, ""user_can_change_password"": true, ""expired"": false, ""gid"": {""id"": ""GID:1800""}, ""password_expired"": true, ""expiry"": null, ""sid"": {""id"": ""SID:S-1-5-21-565751449-3947415337-395937421-501""}, ""on_disk_group_identity"": {""id"": ""GID:1800""}, ""password_last_set"": null, ""password_expires"": true, ""name"": ""Guest"", ""enabled"": false, ""domain"": ""ISISYD""}, ""namespace"": ""auth"", ""timestamp"": ""2016-09-20 16:43:19"", ""node"": ""1.2.247.40""}","splunk-test02",isilon,"isilon://isisyd.vce.asc::/platform/1/auth/users","emc:isilon:rest"
"{""users"": {""home_directory"": ""/usr/local/connectemc/remotesupport"", ""locked"": false, ""sam_account_name"": ""remotesupport"", ""id"": ""remotesupport"", ""type"": ""user"", ""max_password_age"": null, ""upn"": ""remotesupport@UNIX_USERS"", ""on_disk_user_identity"": {""id"": ""UID:12""}, ""gecos"": ""Remote Support User"", ""primary_group_sid"": {""id"": ""SID:S-1-22-2-0""}, ""provider"": ""lsa-file-provider:System"", ""dns_domain"": null, ""generated_uid"": false, ""generated_upn"": true, ""shell"": ""/usr/bin/isi_remote_support_shell"", ""email"": null, ""prompt_password_change"": false, ""uid"": {""id"": ""UID:12""}, ""password_expiry"": null, ""generated_gid"": false, ""dn"": null, ""member_of"": null, ""user_can_change_password"": false, ""expired"": false, ""gid"": {""id"": ""GID:0""}, ""password_expired"": false, ""expiry"": null, ""sid"": {""id"": ""SID:S-1-22-1-12""}, ""on_disk_group_identity"": {""id"": ""GID:0""}, ""password_last_set"": null, ""password_expires"": true, ""name"": ""remotesupport"", ""enabled"": true, ""domain"": ""UNIX_USERS""}, ""namespace"": ""auth"", ""timestamp"": ""2016-09-20 16:43:19"", ""node"": ""1.2.247.40""}","splunk-test02",isilon,"isilon://isisyd.vce.asc::/platform/1/auth/users","emc:isilon:rest"
